transaction_id,transaction_date,transaction_time,store_code,store_name,city,state,country,item_name,category,subcategory,size,quantity,unit_price,line_total,customer_name,loyalty_tier
10838,2024-10-06,08:45,ST004,George St,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10839,2024-10-06,12:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,Harper Thompson,Bronze
10839,2024-10-06,12:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Harper Thompson,Bronze
10840,2024-10-06,13:45,ST005,Surry Hills,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10841,2024-10-07,18:45,ST006,Bondi,Sydney,NSW,Australia,Earl Grey,Tea,Black Tea,regular,1,4.0,4.0,James Davis,Bronze
10842,2024-10-07,20:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,2,6.0,12.0,Noah Brown,Gold
10843,2024-10-08,18:00,ST002,Southbank,Melbourne,VIC,Australia,Double Espresso,Coffee,Espresso,double,2,4.5,9.0,,
10843,2024-10-08,18:00,ST002,Southbank,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10844,2024-10-08,08:45,ST005,Surry Hills,Sydney,NSW,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,Isabella Anderson,Silver
10845,2024-10-08,08:15,ST011,Glenelg,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Tom Green,Silver
10846,2024-10-09,08:45,ST012,Norwood,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10846,2024-10-09,08:45,ST012,Norwood,Adelaide,SA,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10847,2024-10-09,08:45,ST003,Fitzroy,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10847,2024-10-09,08:45,ST003,Fitzroy,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10847,2024-10-09,08:45,ST003,Fitzroy,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10848,2024-10-09,08:30,ST006,Bondi,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ava Jones,Silver
10849,2024-10-09,19:45,ST005,Surry Hills,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10849,2024-10-09,19:45,ST005,Surry Hills,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10850,2024-10-10,14:15,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Emma Smith,Gold
10850,2024-10-10,14:15,ST008,West End,Brisbane,QLD,Australia,Chicken Pesto Panini,Sandwich,Hot,regular,1,9.5,9.5,Emma Smith,Gold
10850,2024-10-10,14:15,ST008,West End,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,2,5.5,11.0,Emma Smith,Gold
10851,2024-10-10,08:00,ST002,Southbank,Melbourne,VIC,Australia,Matcha Latte,Tea,Specialty Tea,regular,1,5.8,5.8,Ella Robinson,Silver
10852,2024-10-10,12:15,ST012,Norwood,Adelaide,SA,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,,
10853,2024-10-11,13:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,Tom Green,Silver
10853,2024-10-11,13:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,Tom Green,Silver
10853,2024-10-11,13:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,Tom Green,Silver
10854,2024-10-11,13:15,ST004,George St,Sydney,NSW,Australia,Banana Bread,Pastry,Bread,slice,2,5.0,10.0,,
10854,2024-10-11,13:15,ST004,George St,Sydney,NSW,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10854,2024-10-11,13:15,ST004,George St,Sydney,NSW,Australia,Latte Large,Coffee,Milk Coffee,large,2,5.5,11.0,,
10855,2024-10-12,08:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Sparkling Water,Beverage,Water,bottle,1,3.5,3.5,Charlotte Jackson,Gold
10856,2024-10-12,07:15,ST004,George St,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Oliver Wilson,Silver
10856,2024-10-12,07:15,ST004,George St,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Oliver Wilson,Silver
10857,2024-10-12,08:30,ST005,Surry Hills,Sydney,NSW,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10858,2024-10-13,14:45,ST010,Adelaide Central,Adelaide,SA,Australia,Sparkling Water,Beverage,Water,bottle,1,3.5,3.5,,
10859,2024-10-13,09:00,ST004,George St,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Harper Thompson,Bronze
10860,2024-10-13,07:30,ST010,Adelaide Central,Adelaide,SA,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,,
10861,2024-10-13,07:15,ST011,Glenelg,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10862,2024-10-14,08:15,ST002,Southbank,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ruby Scott,Bronze
10863,2024-10-14,18:00,ST011,Glenelg,Adelaide,SA,Australia,English Breakfast,Tea,Black Tea,regular,1,4.0,4.0,,
10863,2024-10-14,18:00,ST011,Glenelg,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10864,2024-10-14,16:45,ST012,Norwood,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10865,2024-10-15,08:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10866,2024-10-15,17:00,ST006,Bondi,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,William Taylor,Gold
10866,2024-10-15,17:00,ST006,Bondi,Sydney,NSW,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,William Taylor,Gold
10867,2024-10-16,13:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,James Davis,Bronze
10868,2024-10-16,07:15,ST010,Adelaide Central,Adelaide,SA,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10869,2024-10-16,09:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Ham & Cheese Toastie,Sandwich,Hot,regular,1,8.5,8.5,Ben Hall,Silver
10870,2024-10-16,09:15,ST005,Surry Hills,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Max Young,Bronze
10871,2024-10-17,12:00,ST003,Fitzroy,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Noah Brown,Gold
10872,2024-10-17,13:30,ST003,Fitzroy,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,James Davis,Bronze
10872,2024-10-17,13:30,ST003,Fitzroy,Melbourne,VIC,Australia,Matcha Latte,Tea,Specialty Tea,regular,2,5.8,11.6,James Davis,Bronze
10873,2024-10-17,14:00,ST002,Southbank,Melbourne,VIC,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,,
10873,2024-10-17,14:00,ST002,Southbank,Melbourne,VIC,Australia,Espresso,Coffee,Espresso,single,2,3.5,7.0,,
10874,2024-10-17,08:15,ST006,Bondi,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10875,2024-10-18,06:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Cappuccino,Coffee,Milk Coffee,regular,2,4.8,9.6,Ava Jones,Silver
10876,2024-10-18,09:30,ST010,Adelaide Central,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Grace Lewis,Gold
10876,2024-10-18,09:30,ST010,Adelaide Central,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,Grace Lewis,Gold
10876,2024-10-18,09:30,ST010,Adelaide Central,Adelaide,SA,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,Grace Lewis,Gold
10877,2024-10-18,13:00,ST010,Adelaide Central,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10877,2024-10-18,13:00,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10878,2024-10-18,08:30,ST002,Southbank,Melbourne,VIC,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Emma Smith,Gold
10879,2024-10-19,07:00,ST005,Surry Hills,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,2,6.0,12.0,,
10879,2024-10-19,07:00,ST005,Surry Hills,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10880,2024-10-19,08:00,ST006,Bondi,Sydney,NSW,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10880,2024-10-19,08:00,ST006,Bondi,Sydney,NSW,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10880,2024-10-19,08:00,ST006,Bondi,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10881,2024-10-20,09:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10881,2024-10-20,09:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10882,2024-10-20,06:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10882,2024-10-20,06:15,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10883,2024-10-20,09:45,ST006,Bondi,Sydney,NSW,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10884,2024-10-20,12:15,ST008,West End,Brisbane,QLD,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ella Robinson,Silver
10885,2024-10-21,08:00,ST010,Adelaide Central,Adelaide,SA,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10885,2024-10-21,08:00,ST010,Adelaide Central,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10886,2024-10-21,09:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10887,2024-10-22,13:45,ST008,West End,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Tom Green,Silver
10888,2024-10-22,06:00,ST004,George St,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Sam Wright,Gold
10888,2024-10-22,06:00,ST004,George St,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Sam Wright,Gold
10888,2024-10-22,06:00,ST004,George St,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Sam Wright,Gold
10889,2024-10-22,08:15,ST010,Adelaide Central,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10890,2024-10-23,10:15,ST012,Norwood,Adelaide,SA,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,Noah Brown,Gold
10891,2024-10-23,09:15,ST002,Southbank,Melbourne,VIC,Australia,Long Black,Coffee,Black Coffee,regular,1,4.2,4.2,,
10892,2024-10-23,12:00,ST011,Glenelg,Adelaide,SA,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Tom Green,Silver
10893,2024-10-24,08:45,ST010,Adelaide Central,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Leo Lee,Silver
10894,2024-10-24,17:45,ST010,Adelaide Central,Adelaide,SA,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,,
10895,2024-10-25,07:00,ST005,Surry Hills,Sydney,NSW,Australia,English Breakfast,Tea,Black Tea,regular,2,4.0,8.0,Jack Martin,Silver
10895,2024-10-25,07:00,ST005,Surry Hills,Sydney,NSW,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,Jack Martin,Silver
10896,2024-10-25,12:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Orange Juice,Beverage,Juice,regular,1,5.5,5.5,Ava Jones,Silver
10897,2024-10-25,20:45,ST001,CBD Flagship,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10898,2024-10-25,09:45,ST006,Bondi,Sydney,NSW,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Ethan White,Silver
10899,2024-10-26,08:30,ST002,Southbank,Melbourne,VIC,Australia,Veggie Wrap,Sandwich,Cold,regular,2,8.0,16.0,,
10900,2024-10-26,08:00,ST004,George St,Sydney,NSW,Australia,Banana Bread,Pastry,Bread,slice,2,5.0,10.0,Max Young,Bronze
10901,2024-10-26,08:00,ST006,Bondi,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10902,2024-10-26,08:00,ST003,Fitzroy,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,Zoe Allen,Gold
10903,2024-10-27,09:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10904,2024-10-27,08:15,ST005,Surry Hills,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10905,2024-10-27,07:30,ST002,Southbank,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10905,2024-10-27,07:30,ST002,Southbank,Melbourne,VIC,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10906,2024-10-28,14:45,ST011,Glenelg,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10906,2024-10-28,14:45,ST011,Glenelg,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10906,2024-10-28,14:45,ST011,Glenelg,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,,
10907,2024-10-28,13:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Harper Thompson,Bronze
10907,2024-10-28,13:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,Harper Thompson,Bronze
10907,2024-10-28,13:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,Harper Thompson,Bronze
10908,2024-10-29,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10909,2024-10-29,08:30,ST011,Glenelg,Adelaide,SA,Australia,Earl Grey,Tea,Black Tea,regular,1,4.0,4.0,Olivia Williams,Bronze
10909,2024-10-29,08:30,ST011,Glenelg,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,2,4.8,9.6,Olivia Williams,Bronze
10910,2024-10-30,08:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10911,2024-10-30,13:45,ST010,Adelaide Central,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Ava Jones,Silver
10911,2024-10-30,13:45,ST010,Adelaide Central,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Ava Jones,Silver
10911,2024-10-30,13:45,ST010,Adelaide Central,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,1,3.5,3.5,Ava Jones,Silver
10912,2024-10-30,19:15,ST012,Norwood,Adelaide,SA,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Olivia Williams,Bronze
10913,2024-10-31,14:45,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10913,2024-10-31,14:45,ST010,Adelaide Central,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10914,2024-10-31,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,William Taylor,Gold
10914,2024-10-31,08:00,ST001,CBD Flagship,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,William Taylor,Gold
10915,2024-10-31,10:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,2,4.5,9.0,,
10915,2024-10-31,10:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,,
10915,2024-10-31,10:30,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10916,2024-11-01,13:30,ST010,Adelaide Central,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Sam Wright,Gold
10916,2024-11-01,13:30,ST010,Adelaide Central,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Sam Wright,Gold
10917,2024-11-01,12:45,ST011,Glenelg,Adelaide,SA,Australia,Orange Juice,Beverage,Juice,regular,1,5.5,5.5,,
10918,2024-11-02,20:30,ST007,Queen St Mall,Brisbane,QLD,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,1,7.5,7.5,,
10918,2024-11-02,20:30,ST007,Queen St Mall,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10919,2024-11-02,10:45,ST008,West End,Brisbane,QLD,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,,
10919,2024-11-02,10:45,ST008,West End,Brisbane,QLD,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10920,2024-11-03,09:00,ST004,George St,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,Grace Lewis,Gold
10921,2024-11-03,12:45,ST002,Southbank,Melbourne,VIC,Australia,Egg & Bacon Roll,Sandwich,Hot,regular,2,7.5,15.0,Liam Johnson,Silver
10921,2024-11-03,12:45,ST002,Southbank,Melbourne,VIC,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,Liam Johnson,Silver
10921,2024-11-03,12:45,ST002,Southbank,Melbourne,VIC,Australia,Green Tea,Tea,Green Tea,regular,1,4.0,4.0,Liam Johnson,Silver
10922,2024-11-03,13:30,ST002,Southbank,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,2,5.5,11.0,,
10923,2024-11-04,13:00,ST008,West End,Brisbane,QLD,Australia,Espresso,Coffee,Espresso,single,2,3.5,7.0,,
10924,2024-11-04,12:00,ST012,Norwood,Adelaide,SA,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10925,2024-11-04,08:15,ST012,Norwood,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,2,5.5,11.0,Henry Garcia,Gold
10925,2024-11-04,08:15,ST012,Norwood,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,Henry Garcia,Gold
10926,2024-11-04,15:45,ST005,Surry Hills,Sydney,NSW,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,Ruby Scott,Bronze
10927,2024-11-05,13:15,ST003,Fitzroy,Melbourne,VIC,Australia,Matcha Latte,Tea,Specialty Tea,regular,1,5.8,5.8,,
10928,2024-11-05,09:15,ST010,Adelaide Central,Adelaide,SA,Australia,Ham & Cheese Toastie,Sandwich,Hot,regular,1,8.5,8.5,,
10929,2024-11-06,13:00,ST012,Norwood,Adelaide,SA,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10930,2024-11-06,13:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Almond Croissant,Pastry,Baked,regular,1,5.5,5.5,,
10930,2024-11-06,13:30,ST001,CBD Flagship,Melbourne,VIC,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10931,2024-11-06,12:15,ST004,George St,Sydney,NSW,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Lucas Thomas,Bronze
10932,2024-11-07,08:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10932,2024-11-07,08:00,ST007,Queen St Mall,Brisbane,QLD,Australia,Sparkling Water,Beverage,Water,bottle,1,3.5,3.5,,
10933,2024-11-07,09:30,ST003,Fitzroy,Melbourne,VIC,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,Emma Smith,Gold
10934,2024-11-07,12:15,ST012,Norwood,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10934,2024-11-07,12:15,ST012,Norwood,Adelaide,SA,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10934,2024-11-07,12:15,ST012,Norwood,Adelaide,SA,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10935,2024-11-08,10:15,ST008,West End,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,James Davis,Bronze
10936,2024-11-08,08:00,ST009,Fortitude Valley,Brisbane,QLD,Australia,Smoked Salmon Bagel,Sandwich,Cold,regular,1,10.0,10.0,,
10937,2024-11-08,08:00,ST005,Surry Hills,Sydney,NSW,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10937,2024-11-08,08:00,ST005,Surry Hills,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10938,2024-11-08,08:00,ST012,Norwood,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10939,2024-11-09,19:15,ST002,Southbank,Melbourne,VIC,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,,
10939,2024-11-09,19:15,ST002,Southbank,Melbourne,VIC,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,,
10939,2024-11-09,19:15,ST002,Southbank,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,,
10940,2024-11-09,09:45,ST007,Queen St Mall,Brisbane,QLD,Australia,Croissant,Pastry,Baked,regular,2,4.5,9.0,Liam Johnson,Silver
10941,2024-11-09,10:30,ST005,Surry Hills,Sydney,NSW,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,,
10942,2024-11-09,08:00,ST010,Adelaide Central,Adelaide,SA,Australia,Latte Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10943,2024-11-10,14:30,ST010,Adelaide Central,Adelaide,SA,Australia,Cappuccino,Coffee,Milk Coffee,regular,1,4.8,4.8,,
10943,2024-11-10,14:30,ST010,Adelaide Central,Adelaide,SA,Australia,Flat White,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10944,2024-11-10,08:15,ST002,Southbank,Melbourne,VIC,Australia,Chicken Pesto Panini,Sandwich,Hot,regular,2,9.5,19.0,,
10944,2024-11-10,08:15,ST002,Southbank,Melbourne,VIC,Australia,Croissant,Pastry,Baked,regular,1,4.5,4.5,,
10945,2024-11-10,18:45,ST004,George St,Sydney,NSW,Australia,Cappuccino,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10946,2024-11-10,07:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,Mia Moore,Bronze
10946,2024-11-10,07:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Latte,Coffee,Milk Coffee,regular,1,4.8,4.8,Mia Moore,Bronze
10947,2024-11-11,13:45,ST012,Norwood,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,,
10948,2024-11-11,07:00,ST012,Norwood,Adelaide,SA,Australia,Chocolate Cookie,Pastry,Cookie,regular,2,3.5,7.0,Isabella Anderson,Silver
10949,2024-11-11,09:15,ST004,George St,Sydney,NSW,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10949,2024-11-11,09:15,ST004,George St,Sydney,NSW,Australia,Flat White,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10950,2024-11-11,16:45,ST004,George St,Sydney,NSW,Australia,Blueberry Muffin,Pastry,Muffin,regular,1,4.8,4.8,Ella Robinson,Silver
10951,2024-11-12,07:45,ST011,Glenelg,Adelaide,SA,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,Oliver Wilson,Silver
10952,2024-11-12,13:30,ST004,George St,Sydney,NSW,Australia,Latte,Coffee,Milk Coffee,regular,2,4.8,9.6,,
10952,2024-11-12,13:30,ST004,George St,Sydney,NSW,Australia,Iced Latte,Coffee,Cold Coffee,large,1,6.0,6.0,,
10953,2024-11-12,11:15,ST006,Bondi,Sydney,NSW,Australia,Matcha Latte,Tea,Specialty Tea,regular,1,5.8,5.8,,
10953,2024-11-12,11:15,ST006,Bondi,Sydney,NSW,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,,
10954,2024-11-12,09:45,ST009,Fortitude Valley,Brisbane,QLD,Australia,Banana Bread,Pastry,Bread,slice,2,5.0,10.0,,
10955,2024-11-13,14:15,ST008,West End,Brisbane,QLD,Australia,Double Espresso,Coffee,Espresso,double,1,4.5,4.5,Lucas Thomas,Bronze
10955,2024-11-13,14:15,ST008,West End,Brisbane,QLD,Australia,Cold Brew,Coffee,Cold Coffee,large,1,5.8,5.8,Lucas Thomas,Bronze
10956,2024-11-13,07:30,ST006,Bondi,Sydney,NSW,Australia,Espresso,Coffee,Espresso,single,1,3.5,3.5,,
10957,2024-11-13,08:30,ST002,Southbank,Melbourne,VIC,Australia,Banana Bread,Pastry,Bread,slice,1,5.0,5.0,Mia Moore,Bronze
10958,2024-11-14,14:15,ST002,Southbank,Melbourne,VIC,Australia,Smoked Salmon Bagel,Sandwich,Cold,regular,1,10.0,10.0,,
10958,2024-11-14,14:15,ST002,Southbank,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10959,2024-11-14,12:30,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White Large,Coffee,Milk Coffee,large,1,5.5,5.5,,
10959,2024-11-14,12:30,ST003,Fitzroy,Melbourne,VIC,Australia,Chai Latte,Tea,Specialty Tea,regular,1,5.2,5.2,,
10959,2024-11-14,12:30,ST003,Fitzroy,Melbourne,VIC,Australia,Flat White,Coffee,Milk Coffee,regular,1,4.8,4.8,,
